XP_001689450.1	XP_001689450.1; XP_001700901.1	280; 276	Pfam	PF01459; PF01459	Eukaryotic porin; Eukaryotic porin	1.3E-34; 3.5E-39	IPR027246; IPR027246	Eukaryotic porin/Tom40; Eukaryotic porin/Tom40
XP_001691586.2	XP_001691586.2; XP_001691752.2; XP_001691606.1; XP_001691608.2	222; 223; 223; 223	Pfam	PF01184; PF01184; PF01184; PF01184	GPR1/FUN34/yaaH family; GPR1/FUN34/yaaH family; GPR1/FUN34/yaaH family; GPR1/FUN34/yaaH family	1.4E-30; 1.8E-30; 1.5E-30; 2.3E-31	IPR000791; IPR000791; IPR000791; IPR000791	Acetate transporter GPR1/FUN34/SatP family; Acetate transporter GPR1/FUN34/SatP family; Acetate transporter GPR1/FUN34/SatP family; Acetate transporter GPR1/FUN34/SatP family
XP_001691603.1	XP_001691603.1; XP_001692808.1; XP_001697912.2	130; 126; 121	Pfam	PF00111; PF11591, PF00111; PF00111	2Fe-2S iron-sulfur cluster binding domain; Ferredoxin chloroplastic transit peptide, 2Fe-2S iron-sulfur cluster binding domain; 2Fe-2S iron-sulfur cluster binding domain	1.6E-15; 8.7E-18, 1.8E-19; 2.4E-19	IPR001041; IPR023383, IPR001041; IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain; Ferredoxin, chloroplast transit peptide, 2Fe-2S ferredoxin-type iron-sulfur binding domain; 2Fe-2S ferredoxin-type iron-sulfur binding domain
XP_001691613.2	XP_001691613.2; XP_042915965.1; XP_042915966.1	389; 384; 388	Pfam	PF03009; PF03009; PF03009	Glycerophosphoryl diester phosphodiesterase family; Glycerophosphoryl diester phosphodiesterase family; Glycerophosphoryl diester phosphodiesterase family	2.5E-44; 1.9E-51; 3.0E-43	IPR030395; IPR030395; IPR030395	Glycerophosphodiester phosphodiesterase domain; Glycerophosphodiester phosphodiesterase domain; Glycerophosphodiester phosphodiesterase domain
XP_001691664.2	XP_042914545.1; XP_042914320.1; XP_001691664.2	930; 930; 930	Pfam	PF14291, PF05699; PF14291, PF05699; PF14291, PF05699	Domain of unknown function (DUF4371), hAT family C-terminal dimerisation region; Domain of unknown function (DUF4371), hAT family C-terminal dimerisation region; Domain of unknown function (DUF4371), hAT family C-terminal dimerisation region	2.5E-13, 3.9E-6; 2.5E-13, 3.9E-6; 2.5E-13, 3.9E-6	IPR025398, IPR008906; IPR025398, IPR008906; IPR025398, IPR008906	Domain of unknown function DUF4371, HAT, C-terminal dimerisation domain; Domain of unknown function DUF4371, HAT, C-terminal dimerisation domain; Domain of unknown function DUF4371, HAT, C-terminal dimerisation domain
XP_001691854.1	XP_001691854.1; XP_042917292.1	514; 512	Pfam	PF00483; PF00483	Nucleotidyl transferase; Nucleotidyl transferase	4.1E-66; 7.2E-76	IPR005835; IPR005835	Nucleotidyl transferase domain; Nucleotidyl transferase domain
XP_001691876.1	XP_001703110.1; XP_001691876.1	451; 451	Pfam	PF03953, PF00091; PF03953, PF00091	Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain; Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain	7.3E-51, 3.7E-67; 7.3E-51, 3.7E-67	IPR018316, IPR003008; IPR018316, IPR003008	Tubulin/FtsZ, 2-layer sandwich domain, Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, 2-layer sandwich domain, Tubulin/FtsZ, GTPase domain
XP_001691946.1	XP_001691946.1; XP_001691948.1	573; 572	Pfam	PF00083; PF00083	Sugar (and other) transporter; Sugar (and other) transporter	1.4E-25; 1.0E-16	IPR005828; IPR005828	Major facilitator,  sugar transporter-like; Major facilitator,  sugar transporter-like
XP_001691949.1	XP_001691949.1; XP_001701833.1	556; 560	Pfam	PF00083; PF00083	Sugar (and other) transporter; Sugar (and other) transporter	5.2E-26; 5.0E-28	IPR005828; IPR005828	Major facilitator,  sugar transporter-like; Major facilitator,  sugar transporter-like
XP_001691972.1	XP_001691972.1; XP_042915859.1	649; 649	Pfam	PF00884; PF00884	Sulfatase; Sulfatase	4.4E-69; 2.7E-68	IPR000917; IPR000917	Sulfatase, N-terminal; Sulfatase, N-terminal
XP_001692044.2	XP_001692044.2; XP_001692045.2	269; 266	Pfam	PF02223; PF02223	Thymidylate kinase; Thymidylate kinase	8.4E-40; 3.9E-34	IPR039430; IPR039430	Thymidylate kinase-like domain; Thymidylate kinase-like domain
XP_001692133.2	XP_001692133.2; XP_042925429.1	854; 854	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	3.9E-9; 3.9E-9	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
XP_001692174.1	XP_001692174.1; XP_042928099.1	133; 129	Pfam	; 	; 	; 	; 	; 
XP_001692183.2	XP_001692183.2; XP_042925263.1	289; 284	Pfam	PF00651; PF00651	BTB/POZ domain; BTB/POZ domain	3.8E-5; 2.5E-4	IPR000210; IPR000210	BTB/POZ domain; BTB/POZ domain
XP_001692193.1	XP_001692193.1; XP_042928440.1; XP_001701625.1	80; 88; 81	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001692197.1	XP_001692197.1; XP_001692288.1	358; 355	Pfam	PF00153; PF00153	Mitochondrial carrier protein; Mitochondrial carrier protein	9.7E-21; 9.7E-21	IPR018108; IPR018108	Mitochondrial substrate/solute carrier; Mitochondrial substrate/solute carrier
XP_001692216.1	XP_001692216.1; XP_042925318.1; XP_001692324.1; XP_001692312.1	219; 218; 220; 219	Pfam	PF13774, PF00957; PF13774, PF00957; PF00957, PF13774; PF00957, PF13774	Regulated-SNARE-like domain, Synaptobrevin; Regulated-SNARE-like domain, Synaptobrevin; Synaptobrevin, Regulated-SNARE-like domain; Synaptobrevin, Regulated-SNARE-like domain	1.3E-20, 6.9E-33; 4.5E-14, 3.7E-33; 2.3E-30, 4.0E-11; 5.1E-29, 7.7E-9	IPR010908, IPR001388; IPR010908, IPR001388; IPR001388, IPR010908; IPR001388, IPR010908	Longin domain, Synaptobrevin; Longin domain, Synaptobrevin; Synaptobrevin, Longin domain; Synaptobrevin, Longin domain
XP_001692222.2	XP_001692222.2; XP_042927729.1; XP_042923780.1; XP_042924219.1	118; 108; 101; 97	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_001692274.1	XP_001692274.1; XP_042925254.1; XP_042921622.1	432; 435; 425	Pfam	PF05686; PF05686; PF05686	Glycosyl transferase family 90; Glycosyl transferase family 90; Glycosyl transferase family 90	2.3E-19; 1.3E-18; 6.5E-18	IPR006598; IPR006598; IPR006598	Glycosyl transferase CAP10 domain; Glycosyl transferase CAP10 domain; Glycosyl transferase CAP10 domain
XP_001692290.1	XP_001692290.1; XP_001692291.1	380; 377	Pfam	PF00194; PF00194	Eukaryotic-type carbonic anhydrase; Eukaryotic-type carbonic anhydrase	7.8E-33; 4.2E-33	IPR001148; IPR001148	Alpha carbonic anhydrase domain; Alpha carbonic anhydrase domain
XP_001692354.2	XP_001692354.2; XP_042919517.1	111; 111	Pfam	; 	; 	; 	; 	; 
XP_001692429.2	XP_001692429.2; XP_042922995.1	509; 513	Pfam	PF00389, PF02826; PF02826, PF00389	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain, D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain; D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain, D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	1.5E-17, 2.3E-29; 6.3E-32, 2.6E-17	IPR006139, IPR006140; IPR006140, IPR006139	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain, D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain; D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain, D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
XP_001692504.1	XP_001692504.1; XP_042915114.1	577; 581	Pfam	PF00118; PF00118	TCP-1/cpn60 chaperonin family; TCP-1/cpn60 chaperonin family	2.2E-99; 6.9E-98	IPR002423; IPR002423	Chaperonin Cpn60/TCP-1 family; Chaperonin Cpn60/TCP-1 family
XP_001692645.1	XP_001692645.1; XP_042917117.1; XP_001692752.1	582; 582; 582	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001692733.1	XP_001692733.1; XP_042927879.1	343; 343	Pfam	PF08423, PF14520; PF08423	Rad51, Helix-hairpin-helix domain; Rad51	1.1E-124, 1.7E-5; 2.9E-106	IPR013632, -; IPR013632	DNA recombination and repair protein Rad51-like, C-terminal, -; DNA recombination and repair protein Rad51-like, C-terminal
XP_001692736.2	XP_001692736.2; XP_042916893.1	280; 280	Pfam	; 	; 	; 	; 	; 
XP_001692747.1	XP_001692747.1; XP_042922838.1	295; 291	Pfam	; 	; 	; 	; 	; 
XP_001692817.2	XP_001692817.2; XP_001697923.1	436; 431	Pfam	PF04488; PF04488	Glycosyltransferase sugar-binding region containing DXD motif; Glycosyltransferase sugar-binding region containing DXD motif	1.5E-9; 5.1E-11	IPR007577; IPR007577	Glycosyltransferase, DXD sugar-binding motif; Glycosyltransferase, DXD sugar-binding motif
XP_001692820.2	XP_001692820.2; XP_042922530.1	1204; 1196	Pfam	PF00069; PF07714	Protein kinase domain; Protein tyrosine and serine/threonine kinase	5.4E-42; 4.3E-38	IPR000719; IPR001245	Protein kinase domain; Serine-threonine/tyrosine-protein kinase, catalytic domain
XP_001692831.1	XP_001692831.1; XP_042916920.1	532; 534	Pfam	; 	; 	; 	; 	; 
XP_001692923.1	XP_001692923.1; XP_001699698.1	481; 487	Pfam	PF00909; PF00909	Ammonium Transporter Family; Ammonium Transporter Family	1.8E-56; 1.3E-92	IPR024041; IPR024041	Ammonium transporter AmtB-like domain; Ammonium transporter AmtB-like domain
XP_001692927.2	XP_001692927.2; XP_001693042.1	379; 380	Pfam	PF00120, PF03951; PF00120, PF03951	Glutamine synthetase, catalytic domain, Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, catalytic domain, Glutamine synthetase, beta-Grasp domain	9.0E-10, 8.5E-19; 9.1E-10, 6.1E-19	IPR008146, IPR008147; IPR008146, IPR008147	Glutamine synthetase, catalytic domain, Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, catalytic domain, Glutamine synthetase, beta-Grasp domain
XP_001693011.1	XP_001693011.1; XP_001693012.2	188; 196	Pfam	PF07452; PF07452	CHRD domain; CHRD domain	2.5E-9; 1.5E-12	IPR010895; IPR010895	CHRD; CHRD
XP_001693039.1	XP_001693039.1; XP_042922697.1	630; 629	Pfam	PF00005, PF19055, PF01061; PF01061, PF19055, PF00005	ABC transporter, ABC-2 type transporter, ABC-2 type transporter; ABC-2 type transporter, ABC-2 type transporter, ABC transporter	4.8E-27, 3.7E-10, 1.3E-41; 5.9E-41, 3.3E-10, 8.3E-27	IPR003439, IPR043926, IPR013525; IPR013525, IPR043926, IPR003439	ABC transporter-like, ATP-binding domain, ABC transporter family G domain, ABC-2 type transporter; ABC-2 type transporter, ABC transporter family G domain, ABC transporter-like, ATP-binding domain
XP_001693118.1	XP_001693118.1; XP_001702586.1	355; 353	Pfam	PF00056, PF02866; PF00056, PF02866	lactate/malate dehydrogenase, NAD binding domain, lactate/malate dehydrogenase, alpha/beta C-terminal domain; lactate/malate dehydrogenase, NAD binding domain, lactate/malate dehydrogenase, alpha/beta C-terminal domain	8.8E-47, 2.1E-46; 1.8E-44, 1.5E-42	IPR001236, IPR022383; IPR001236, IPR022383	Lactate/malate dehydrogenase, N-terminal, Lactate/malate dehydrogenase, C-terminal; Lactate/malate dehydrogenase, N-terminal, Lactate/malate dehydrogenase, C-terminal
XP_001693170.2	XP_001693170.2; XP_042926444.1	433; 423	Pfam	PF00107, PF08240; PF00107, PF08240	Zinc-binding dehydrogenase, Alcohol dehydrogenase GroES-like domain; Zinc-binding dehydrogenase, Alcohol dehydrogenase GroES-like domain	2.3E-20, 2.6E-26; 1.9E-19, 3.9E-26	IPR013149, IPR013154; IPR013149, IPR013154	Alcohol dehydrogenase, C-terminal, Alcohol dehydrogenase, N-terminal; Alcohol dehydrogenase, C-terminal, Alcohol dehydrogenase, N-terminal
XP_001693302.2	XP_001693302.2; XP_001703623.1; XP_001698123.1; XP_001703060.2	255; 255; 255; 255	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_001693376.1	XP_001693376.1; XP_001694503.1	497; 505	Pfam	PF02906, PF02256; PF02906, PF02256	Iron only hydrogenase large subunit, C-terminal domain, Iron hydrogenase small subunit; Iron only hydrogenase large subunit, C-terminal domain, Iron hydrogenase small subunit	3.7E-100, 3.6E-25; 2.2E-94, 1.4E-24	IPR004108, IPR003149; IPR004108, IPR003149	Iron hydrogenase, large subunit, C-terminal, Iron hydrogenase, small subunit; Iron hydrogenase, large subunit, C-terminal, Iron hydrogenase, small subunit
XP_001693440.1	XP_001693440.1; XP_042914189.1	338; 338	Pfam	; 	; 	; 	; 	; 
XP_001693461.2	XP_001693461.2; XP_001693717.1	363; 362	Pfam	PF02668; PF02668	Taurine catabolism dioxygenase TauD, TfdA family; Taurine catabolism dioxygenase TauD, TfdA family	1.8E-29; 2.3E-29	IPR003819; IPR003819	TauD/TfdA-like domain; TauD/TfdA-like domain
XP_001693599.2	XP_001693599.2; XP_042917366.1	1087; 1087	Pfam	PF18758; PF18758	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase	4.0E-27; 4.0E-27	IPR040521; IPR040521	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase
XP_001693617.1	XP_001693617.1; XP_001693868.2	286; 291	Pfam	PF00583; PF00583	Acetyltransferase (GNAT) family; Acetyltransferase (GNAT) family	1.2E-8; 1.1E-8	IPR000182; IPR000182	GNAT domain; GNAT domain
XP_001693767.1	XP_001693767.1; XP_042926453.1	68; 69	Pfam	; 	; 	; 	; 	; 
XP_001693848.1	XP_001693848.1; XP_042917621.1; XP_042924156.1	433; 430; 425	Pfam	; ; PF05694	; ; 56kDa selenium binding protein (SBP56)	; ; 9.8E-6	; ; IPR008826	; ; Selenium-binding protein
XP_001693864.2	XP_001693864.2; XP_042922069.1	2204; 2212	Pfam	PF00989; PF00989	PAS fold; PAS fold	2.2E-6; 1.4E-5	IPR013767; IPR013767	PAS fold; PAS fold
XP_001693941.2	XP_001693941.2; XP_042919140.1	243; 243	Pfam	PF00160; PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD; Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	1.5E-49; 1.5E-49	IPR002130; IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain; Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain
XP_001693964.1	XP_001693964.1; XP_001693965.1	362; 363	Pfam	PF07692; PF07692	Low iron-inducible periplasmic protein; Low iron-inducible periplasmic protein	1.8E-160; 1.5E-75	IPR011643; IPR011643	High-CO2 inducible periplasmic protein; High-CO2 inducible periplasmic protein
XP_001693987.1	XP_001693987.1; XP_001694115.1; XP_001703699.1; XP_001695344.1; XP_042924034.1; XP_001695467.1; XP_001695466.1; XP_042928994.1	249; 249; 257; 254; 253; 254; 254; 256	Pfam	PF00504; PF00504; PF00504; PF00504; PF00504; PF00504; PF00504; PF00504	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein	3.8E-51; 3.8E-51; 2.1E-52; 2.4E-52; 2.4E-52; 2.5E-52; 3.0E-50; 2.7E-51	IPR022796; IPR022796; IPR022796; IPR022796; IPR022796; IPR022796; IPR022796; IPR022796	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein
XP_001693997.1	XP_001694072.1; XP_001693997.1	443; 443	Pfam	PF00091, PF03953; PF00091, PF03953	Tubulin/FtsZ family, GTPase domain, Tubulin C-terminal domain; Tubulin/FtsZ family, GTPase domain, Tubulin C-terminal domain	2.3E-68, 2.0E-39; 2.3E-68, 2.0E-39	IPR003008, IPR018316; IPR003008, IPR018316	Tubulin/FtsZ, GTPase domain, Tubulin/FtsZ, 2-layer sandwich domain; Tubulin/FtsZ, GTPase domain, Tubulin/FtsZ, 2-layer sandwich domain
XP_001694001.1	XP_001694001.1; XP_001702999.2	107; 106	Pfam	PF00462; PF00462	Glutaredoxin; Glutaredoxin	1.3E-15; 2.2E-15	IPR002109; IPR002109	Glutaredoxin; Glutaredoxin
XP_001694243.1	XP_001694243.1; XP_001696294.1	399; 401	Pfam	PF03151; PF03151	Triose-phosphate Transporter family; Triose-phosphate Transporter family	1.5E-120; 1.9E-119	IPR004853; IPR004853	Sugar phosphate transporter domain; Sugar phosphate transporter domain
XP_001694280.2	XP_001694280.2; XP_042924234.1	283; 284	Pfam	; 	; 	; 	; 	; 
XP_001694339.2	XP_001694339.2; XP_042922260.1	151; 157	Pfam	; 	; 	; 	; 	; 
XP_001694381.1	XP_042914056.1; XP_001694381.1	105; 105	Pfam	PF03259; PF03259	Roadblock/LC7 domain; Roadblock/LC7 domain	4.5E-29; 4.5E-29	IPR004942; IPR004942	Roadblock/LAMTOR2 domain; Roadblock/LAMTOR2 domain
XP_001694424.2	XP_001694424.2; XP_001694529.2	477; 476	Pfam	; 	; 	; 	; 	; 
XP_001694454.1	XP_001694454.1; XP_001694571.1; XP_001694756.1; XP_001694671.1	646; 644; 654; 649	Pfam	PF03063; PF03063; PF03063; PF03063	Prismane/CO dehydrogenase family; Prismane/CO dehydrogenase family; Prismane/CO dehydrogenase family; Prismane/CO dehydrogenase family	8.9E-146; 2.9E-146; 4.4E-145; 2.3E-145	IPR004137; IPR004137; IPR004137; IPR004137	Hydroxylamine reductase/Ni-containing CO dehydrogenase; Hydroxylamine reductase/Ni-containing CO dehydrogenase; Hydroxylamine reductase/Ni-containing CO dehydrogenase; Hydroxylamine reductase/Ni-containing CO dehydrogenase
XP_001694468.2	XP_001694468.2; XP_001701685.1; XP_001701326.1	663; 656; 651	Pfam	PF00012; PF00012; PF00012	Hsp70 protein; Hsp70 protein; Hsp70 protein	1.2E-270; 2.0E-263; 2.2E-257	IPR013126; IPR013126; IPR013126	Heat shock protein 70 family; Heat shock protein 70 family; Heat shock protein 70 family
XP_001694545.1	XP_001694545.1; XP_042924567.1	448; 448	Pfam	PF02812, PF00208; PF02812, PF00208	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain, Glutamate/Leucine/Phenylalanine/Valine dehydrogenase; Glu/Leu/Phe/Val dehydrogenase, dimerisation domain, Glutamate/Leucine/Phenylalanine/Valine dehydrogenase	5.6E-49, 1.2E-52; 2.9E-53, 1.8E-66	IPR006097, IPR006096; IPR006097, IPR006096	Glutamate/phenylalanine/leucine/valine dehydrogenase, dimerisation domain, Glutamate/phenylalanine/leucine/valine dehydrogenase, C-terminal; Glutamate/phenylalanine/leucine/valine dehydrogenase, dimerisation domain, Glutamate/phenylalanine/leucine/valine dehydrogenase, C-terminal
XP_001694690.1	XP_001694690.1; XP_042923655.1	70; 60	Pfam	; 	; 	; 	; 	; 
XP_001694722.2	XP_001694722.2; XP_001694723.1	432; 432	Pfam	PF00903; PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily; Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	3.3E-5; 4.1E-5	IPR004360; IPR004360	Glyoxalase/fosfomycin resistance/dioxygenase domain; Glyoxalase/fosfomycin resistance/dioxygenase domain
XP_001694796.2	XP_001694796.2; XP_042921300.1	708; 713	Pfam	; 	; 	; 	; 	; 
XP_001694805.1	XP_001694805.1; XP_042921293.1	611; 607	Pfam	PF00067; PF00067	Cytochrome P450; Cytochrome P450	1.1E-59; 1.6E-56	IPR001128; IPR001128	Cytochrome P450; Cytochrome P450
XP_001694830.2	XP_001694830.2; XP_042917271.1	642; 652	Pfam	; 	; 	; 	; 	; 
XP_001694849.1	XP_001694849.1; XP_001703521.1	159; 163	Pfam	PF00179; PF00179	Ubiquitin-conjugating enzyme; Ubiquitin-conjugating enzyme	9.5E-44; 2.4E-38	IPR000608; IPR000608	Ubiquitin-conjugating enzyme E2; Ubiquitin-conjugating enzyme E2
XP_001694860.2	XP_001694860.2; XP_042926660.1	1223; 1225	Pfam	PF00233; PF00233	3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase	6.5E-69; 6.8E-68	IPR002073; IPR002073	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain
XP_001694872.1	XP_001694872.1; XP_042927745.1; XP_001694873.1	624; 628; 625	Pfam	PF01384; PF01384; PF01384	Phosphate transporter family; Phosphate transporter family; Phosphate transporter family	2.1E-117; 2.6E-117; 1.3E-119	IPR001204; IPR001204; IPR001204	Phosphate transporter; Phosphate transporter; Phosphate transporter
XP_001694878.1	XP_001694878.1; XP_001696854.1	86; 86	Pfam	PF01667; PF01667	Ribosomal protein S27; Ribosomal protein S27	1.6E-23; 6.2E-29	IPR000592; IPR000592	Ribosomal protein S27; Ribosomal protein S27
XP_001694884.1	XP_001694884.1; XP_001694885.1	529; 523	Pfam	PF01490; PF01490	Transmembrane amino acid transporter protein; Transmembrane amino acid transporter protein	3.6E-46; 1.3E-46	IPR013057; IPR013057	Amino acid transporter, transmembrane domain; Amino acid transporter, transmembrane domain
XP_001694927.2	XP_001694927.2; XP_042920573.1; XP_042922910.1	912; 911; 919	Pfam	PF00069; PF00069; PF00069	Protein kinase domain; Protein kinase domain; Protein kinase domain	2.8E-36; 1.1E-28; 4.2E-32	IPR000719; IPR000719; IPR000719	Protein kinase domain; Protein kinase domain; Protein kinase domain
XP_001694987.1	XP_001694987.1; XP_042927758.1	721; 717	Pfam	PF03016; PF03016	Exostosin family; Exostosin family	8.8E-30; 1.2E-30	IPR040911; IPR040911	Exostosin, GT47 domain; Exostosin, GT47 domain
XP_001695010.2	XP_001695010.2; XP_042926757.1; XP_042917021.1	2526; 2520; 2536	Pfam	PF00211; PF00211; PF00211	Adenylate and Guanylate cyclase catalytic domain; Adenylate and Guanylate cyclase catalytic domain; Adenylate and Guanylate cyclase catalytic domain	2.1E-54; 4.8E-54; 1.0E-54	IPR001054; IPR001054; IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase; Adenylyl cyclase class-3/4/guanylyl cyclase; Adenylyl cyclase class-3/4/guanylyl cyclase
XP_001695027.2	XP_001695027.2; XP_001695028.1	264; 255	Pfam	; 	; 	; 	; 	; 
XP_001695040.1	XP_001695040.1; XP_001700039.1	433; 428	Pfam	PF00155; PF00155	Aminotransferase class I and II; Aminotransferase class I and II	9.3E-83; 1.0E-89	IPR004839; IPR004839	Aminotransferase, class I/classII; Aminotransferase, class I/classII
XP_001695123.2	XP_001695123.2; XP_042923857.1	1004; 996	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	1.5E-52; 4.7E-53	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
XP_001695189.2	XP_001695189.2; XP_042920848.1; XP_042920684.1; XP_042928294.1; XP_042919081.1; XP_042927161.1; XP_042927711.1; XP_042928860.1	249; 253; 257; 239; 257; 264; 268; 275	Pfam	PF07282; PF07282; PF07282; PF07282; ; PF07282; ; PF07282	Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; ; Putative transposase DNA-binding domain; ; Putative transposase DNA-binding domain	4.6E-9; 4.7E-9; 8.5E-9; 4.3E-9; ; 1.4E-8; ; 5.5E-9	IPR010095; IPR010095; IPR010095; IPR010095; ; IPR010095; ; IPR010095	Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; ; Transposase IS605, OrfB, C-terminal; ; Transposase IS605, OrfB, C-terminal
XP_001695359.2	XP_001695359.2; XP_001695445.2	146; 148	Pfam	; 	; 	; 	; 	; 
XP_001695488.2	XP_001695488.2; XP_042924056.1	567; 568	Pfam	PF13649; PF13649	Methyltransferase domain; Methyltransferase domain	1.2E-15; 1.0E-15	IPR041698; IPR041698	Methyltransferase domain 25; Methyltransferase domain 25
XP_001695509.1	XP_001695509.1; XP_042921532.1	583; 574	Pfam	PF06742, PF06863; PF06863, PF06742	Protein of unknown function (DUF1214), Protein of unknown function (DUF1254); Protein of unknown function (DUF1254), Protein of unknown function (DUF1214)	1.6E-16, 2.8E-25; 5.0E-26, 5.4E-16	IPR010621, IPR010679; IPR010679, IPR010621	Domain of unknown function DUF1214, Domain of unknown function DUF1254; Domain of unknown function DUF1254, Domain of unknown function DUF1214
XP_001695656.1	XP_001695656.1; XP_042925655.1	86; 87	Pfam	; 	; 	; 	; 	; 
XP_001695690.1	XP_001695690.1; XP_042925609.1	211; 210	Pfam	PF04720; PF04720	PDDEXK-like family of unknown function; PDDEXK-like family of unknown function	2.4E-19; 4.4E-17	IPR006502; IPR006502	Protein of unknown function PDDEXK-like; Protein of unknown function PDDEXK-like
XP_001695782.1	XP_001695782.1; XP_001695783.1; XP_042916202.1	97; 94; 106	Pfam	PF11976; PF11976; PF11976	Ubiquitin-2 like Rad60 SUMO-like; Ubiquitin-2 like Rad60 SUMO-like; Ubiquitin-2 like Rad60 SUMO-like	1.5E-22; 1.9E-21; 2.9E-23	IPR022617; IPR022617; IPR022617	Rad60/SUMO-like domain; Rad60/SUMO-like domain; Rad60/SUMO-like domain
XP_001695867.2	XP_001695867.2; XP_001695972.2	658; 662	Pfam	; 	; 	; 	; 	; 
XP_001696064.1	XP_001696064.1; XP_042921962.1; XP_001696125.1	259; 259; 253	Pfam	PF00504; PF00504; PF00504	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein	1.0E-40; 1.0E-40; 3.6E-41	IPR022796; IPR022796; IPR022796	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein
XP_001696074.2	XP_001696074.2; XP_042921991.1; XP_001696156.2; XP_042921990.1; XP_042922037.1; XP_001701319.1; XP_001701291.1; XP_042922035.1	119; 120; 119; 116; 114; 114; 114; 114	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
XP_001696202.1	XP_001696202.1; XP_042915893.1	243; 241	Pfam	PF00504; PF00504	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein	1.2E-48; 8.1E-53	IPR022796; IPR022796	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein
XP_001696269.1	XP_001696269.1; XP_042923567.1; XP_042923570.1	433; 431; 432	Pfam	PF00069; PF00069; PF00069	Protein kinase domain; Protein kinase domain; Protein kinase domain	1.4E-14; 1.9E-15; 1.4E-16	IPR000719; IPR000719; IPR000719	Protein kinase domain; Protein kinase domain; Protein kinase domain
XP_001696281.2	XP_001696281.2; XP_042926393.1	192; 202	Pfam	PF00125; PF00125	Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4	2.0E-53; 8.9E-38	IPR007125; IPR007125	Histone H2A/H2B/H3; Histone H2A/H2B/H3
