XP_001689450.1	XP_001689450.1; XP_001700901.1	280; 276	Pfam	PF01459; PF01459	Eukaryotic porin; Eukaryotic porin	1.3E-34; 3.5E-39	IPR027246; IPR027246	Eukaryotic porin/Tom40; Eukaryotic porin/Tom40
XP_001694164.1	XP_001694164.1; XP_001698628.2; XP_042920438.1; XP_042915355.1; XP_042921190.1; XP_042927275.1; XP_042927209.1; XP_042924313.1; XP_042922253.1; XP_042928736.1	502; 566; 600; 516; 596; 588; 630; 696; 554; 522	Pfam	; ; ; ; PF17667; PF17667; ; ; ; 	; ; ; ; Fungal protein kinase; Fungal protein kinase; ; ; ; 	; ; ; ; 7.7E-6; 9.4E-6; ; ; ; 	; ; ; ; IPR040976; IPR040976; ; ; ; 	; ; ; ; Fungal-type protein kinase; Fungal-type protein kinase; ; ; ; 
XP_001694280.2	XP_001694280.2; XP_042924234.1	283; 284	Pfam	; 	; 	; 	; 	; 
XP_001694339.2	XP_001694339.2; XP_042922260.1	151; 157	Pfam	; 	; 	; 	; 	; 
XP_001694381.1	XP_042914056.1; XP_001694381.1	105; 105	Pfam	PF03259; PF03259	Roadblock/LC7 domain; Roadblock/LC7 domain	4.5E-29; 4.5E-29	IPR004942; IPR004942	Roadblock/LAMTOR2 domain; Roadblock/LAMTOR2 domain
XP_001694424.2	XP_001694424.2; XP_001694529.2	477; 476	Pfam	; 	; 	; 	; 	; 
XP_001694443.2	XP_001694443.2; XP_001694556.2	2170; 2191	Pfam	PF07714; PF07714	Protein tyrosine and serine/threonine kinase; Protein tyrosine and serine/threonine kinase	4.4E-55; 6.4E-55	IPR001245; IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain; Serine-threonine/tyrosine-protein kinase, catalytic domain
XP_001694454.1	XP_001694454.1; XP_001694571.1; XP_001694756.1; XP_001694671.1	646; 644; 654; 649	Pfam	PF03063; PF03063; PF03063; PF03063	Prismane/CO dehydrogenase family; Prismane/CO dehydrogenase family; Prismane/CO dehydrogenase family; Prismane/CO dehydrogenase family	8.9E-146; 2.9E-146; 4.4E-145; 2.3E-145	IPR004137; IPR004137; IPR004137; IPR004137	Hydroxylamine reductase/Ni-containing CO dehydrogenase; Hydroxylamine reductase/Ni-containing CO dehydrogenase; Hydroxylamine reductase/Ni-containing CO dehydrogenase; Hydroxylamine reductase/Ni-containing CO dehydrogenase
XP_001694528.2	XP_001694528.2; XP_042921035.1	846; 775	Pfam	PF00211; PF00211	Adenylate and Guanylate cyclase catalytic domain; Adenylate and Guanylate cyclase catalytic domain	1.3E-60; 1.0E-53	IPR001054; IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase; Adenylyl cyclase class-3/4/guanylyl cyclase
XP_001694591.1	XP_001694591.1; XP_042914673.1	647; 677	Pfam	PF05548; PF05548	Gametolysin peptidase M11; Gametolysin peptidase M11	8.7E-94; 1.9E-129	IPR008752; IPR008752	Peptidase M11, gametolysin; Peptidase M11, gametolysin
XP_001694599.1	XP_001694599.1; XP_042920920.1	243; 219	Pfam	PF00782; PF00782	Dual specificity phosphatase, catalytic domain; Dual specificity phosphatase, catalytic domain	4.3E-26; 1.0E-25	IPR000340; IPR000340	Dual specificity phosphatase, catalytic domain; Dual specificity phosphatase, catalytic domain
XP_001694605.1	XP_001694605.1; XP_001703329.2	360; 316	Pfam	PF01786; PF01786	Alternative oxidase; Alternative oxidase	2.8E-89; 1.8E-84	IPR002680; IPR002680	Alternative oxidase; Alternative oxidase
XP_001694608.1	XP_001694608.1; XP_001700313.1; XP_042922307.1	153; 128; 55	Pfam	PF00240; PF00240, PF01020; PF00240	Ubiquitin family; Ubiquitin family, Ribosomal L40e family; Ubiquitin family	3.4E-34; 2.2E-34, 4.0E-30; 3.7E-15	IPR000626; IPR000626, IPR001975; IPR000626	Ubiquitin-like domain; Ubiquitin-like domain, Ribosomal protein L40e; Ubiquitin-like domain
XP_001694650.2	XP_001694650.2; XP_001694661.1	966; 951	Pfam	PF05572; 	Pregnancy-associated plasma protein-A; 	1.0E-5; 	IPR008754; 	Peptidase M43, pregnancy-associated plasma-A; 
XP_001694690.1	XP_001694690.1; XP_042923655.1	70; 60	Pfam	; 	; 	; 	; 	; 
XP_001694722.2	XP_001694722.2; XP_001694723.1	432; 432	Pfam	PF00903; PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily; Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	3.3E-5; 4.1E-5	IPR004360; IPR004360	Glyoxalase/fosfomycin resistance/dioxygenase domain; Glyoxalase/fosfomycin resistance/dioxygenase domain
XP_001694724.2	XP_001694724.2; XP_042923014.1; XP_001699208.2	899; 811; 848	Pfam	PF00249; PF00249; PF00249	Myb-like DNA-binding domain; Myb-like DNA-binding domain; Myb-like DNA-binding domain	1.6E-14; 2.3E-13; 2.8E-15	IPR017930; IPR017930; IPR017930	Myb domain; Myb domain; Myb domain
XP_001694770.1	XP_001694770.1; XP_001701943.2	383; 363	Pfam	PF02582; PF02582	Uncharacterised ACR, YagE family COG1723; Uncharacterised ACR, YagE family COG1723	2.0E-41; 9.8E-42	IPR003734; IPR003734	Domain of unknown function DUF155; Domain of unknown function DUF155
XP_001694830.2	XP_001694830.2; XP_042917274.1; XP_042917271.1	642; 622; 652	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001694860.2	XP_001694860.2; XP_042927786.1; XP_042926660.1; XP_042927876.1; XP_042921123.1; XP_042915684.1; XP_042917215.1; XP_042928297.1; XP_042919422.1; XP_042927672.1; XP_042917283.1; XP_042927481.1; XP_042924104.1; XP_042919565.1; XP_042916786.1; XP_042915682.1; XP_042916788.1; XP_042920436.1; XP_042927784.1; XP_042918855.1	1223; 1235; 1225; 1284; 1334; 1204; 1378; 1340; 1436; 1524; 1443; 1537; 1528; 1538; 1632; 1541; 1694; 1723; 1733; 1733	Pfam	PF00233; PF00233; PF00233; PF00233; PF00233; PF00233, PF03924; PF00233; PF00233; PF00233; PF00233; PF03924, PF00233; PF00233; PF00233, PF03924; PF00233; PF00233; PF03924, PF00233; PF00233; PF00233; PF00233; PF00233	3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase, CHASE domain; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; CHASE domain, 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase, CHASE domain; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; CHASE domain, 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase	6.5E-69; 6.8E-69; 6.8E-68; 5.0E-65; 1.8E-67; 3.2E-72, 1.9E-10; 3.4E-70; 1.7E-66; 6.4E-63; 1.4E-66; 1.9E-5, 3.4E-64; 8.1E-69; 4.6E-71, 6.1E-8; 2.2E-63; 4.0E-69; 1.7E-8, 9.5E-73; 8.1E-69; 6.3E-64; 6.1E-67; 7.8E-63	IPR002073; IPR002073; IPR002073; IPR002073; IPR002073; IPR002073, IPR006189; IPR002073; IPR002073; IPR002073; IPR002073; IPR006189, IPR002073; IPR002073; IPR002073, IPR006189; IPR002073; IPR002073; IPR006189, IPR002073; IPR002073; IPR002073; IPR002073; IPR002073	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain, CHASE domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; CHASE domain, 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain, CHASE domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; CHASE domain, 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain
XP_001694872.1	XP_001694872.1; XP_042927745.1; XP_001694873.1; XP_042927743.1; XP_001698201.2	624; 628; 625; 642; 612	Pfam	PF01384; PF01384; PF01384; PF01384; PF01384	Phosphate transporter family; Phosphate transporter family; Phosphate transporter family; Phosphate transporter family; Phosphate transporter family	2.1E-117; 2.6E-117; 1.3E-119; 2.8E-121; 3.8E-118	IPR001204; IPR001204; IPR001204; IPR001204; IPR001204	Phosphate transporter; Phosphate transporter; Phosphate transporter; Phosphate transporter; Phosphate transporter
XP_001694878.1	XP_001694878.1; XP_001696854.1	86; 86	Pfam	PF01667; PF01667	Ribosomal protein S27; Ribosomal protein S27	1.6E-23; 6.2E-29	IPR000592; IPR000592	Ribosomal protein S27; Ribosomal protein S27
XP_001694884.1	XP_001694884.1; XP_001694885.1	529; 523	Pfam	PF01490; PF01490	Transmembrane amino acid transporter protein; Transmembrane amino acid transporter protein	3.6E-46; 1.3E-46	IPR013057; IPR013057	Amino acid transporter, transmembrane domain; Amino acid transporter, transmembrane domain
XP_001694987.1	XP_001694987.1; XP_042927758.1	721; 717	Pfam	PF03016; PF03016	Exostosin family; Exostosin family	8.8E-30; 1.2E-30	IPR040911; IPR040911	Exostosin, GT47 domain; Exostosin, GT47 domain
XP_001695027.2	XP_001695027.2; XP_001695028.1	264; 255	Pfam	; 	; 	; 	; 	; 
XP_001695093.2	XP_001695093.2; XP_042924379.1	238; 172	Pfam	; 	; 	; 	; 	; 
XP_001695123.2	XP_001695123.2; XP_042920749.1; XP_042923857.1; XP_042915952.1	1004; 1057; 996; 918	Pfam	PF00069; PF00069; PF00069; PF00069	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain	1.5E-52; 5.0E-53; 4.7E-53; 1.1E-43	IPR000719; IPR000719; IPR000719; IPR000719	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain
XP_001695151.1	XP_001695151.1; XP_042927489.1; XP_042914253.1	319; 248; 259	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001695182.1	XP_001695182.1; XP_001695276.2	222; 234	Pfam	; PF13649	; Methyltransferase domain	; 4.4E-6	; IPR041698	; Methyltransferase domain 25
XP_001695206.2	XP_001695206.2; XP_042924580.1	300; 328	Pfam	; 	; 	; 	; 	; 
XP_001695223.1	XP_001695223.1; XP_042919461.1	862; 907	Pfam	PF01496; PF01496	V-type ATPase 116kDa subunit family; V-type ATPase 116kDa subunit family	2.4E-287; 2.2E-272	IPR002490; IPR002490	V-type  ATPase, V0 complex, 116kDa subunit family; V-type  ATPase, V0 complex, 116kDa subunit family
XP_001695239.1	XP_001695239.1; XP_042927523.1; XP_001698412.1	348; 369; 415	Pfam	PF13391; PF13391; PF00069	HNH endonuclease; HNH endonuclease; Protein kinase domain	3.6E-7; 1.7E-6; 7.3E-10	IPR003615; IPR003615; IPR000719	HNH nuclease; HNH nuclease; Protein kinase domain
XP_001695320.1	XP_001695320.1; XP_001701465.1	699; 603	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	2.0E-16; 5.4E-18	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
XP_001695359.2	XP_001695359.2; XP_001695445.2	146; 148	Pfam	; 	; 	; 	; 	; 
XP_001695454.1	XP_001695454.1; XP_042923999.1	832; 753	Pfam	; 	; 	; 	; 	; 
XP_001695464.1	XP_001695464.1; XP_042924016.1	574; 663	Pfam	PF00909; PF00909	Ammonium Transporter Family; Ammonium Transporter Family	1.0E-56; 2.7E-55	IPR024041; IPR024041	Ammonium transporter AmtB-like domain; Ammonium transporter AmtB-like domain
XP_001695488.2	XP_001695488.2; XP_042924056.1	567; 568	Pfam	PF13649; PF13649	Methyltransferase domain; Methyltransferase domain	1.2E-15; 1.0E-15	IPR041698; IPR041698	Methyltransferase domain 25; Methyltransferase domain 25
XP_001695598.2	XP_001695598.2; XP_042925571.1	427; 415	Pfam	PF12146; PF12146	Serine aminopeptidase, S33; Serine aminopeptidase, S33	2.2E-7; 7.0E-7	IPR022742; IPR022742	Serine aminopeptidase, S33; Serine aminopeptidase, S33
XP_001695656.1	XP_001695656.1; XP_042925655.1	86; 87	Pfam	; 	; 	; 	; 	; 
XP_001695690.1	XP_001695690.1; XP_042925609.1	211; 210	Pfam	PF04720; PF04720	PDDEXK-like family of unknown function; PDDEXK-like family of unknown function	2.4E-19; 4.4E-17	IPR006502; IPR006502	Protein of unknown function PDDEXK-like; Protein of unknown function PDDEXK-like
XP_001695782.1	XP_001695782.1; XP_001695783.1; XP_042916202.1	97; 94; 106	Pfam	PF11976; PF11976; PF11976	Ubiquitin-2 like Rad60 SUMO-like; Ubiquitin-2 like Rad60 SUMO-like; Ubiquitin-2 like Rad60 SUMO-like	1.5E-22; 1.9E-21; 2.9E-23	IPR022617; IPR022617; IPR022617	Rad60/SUMO-like domain; Rad60/SUMO-like domain; Rad60/SUMO-like domain
XP_001695804.2	XP_001695804.2; XP_042916161.1	501; 536	Pfam	; 	; 	; 	; 	; 
XP_001695837.1	XP_001695837.1; XP_042916106.1	175; 196	Pfam	PF00254; PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase; FKBP-type peptidyl-prolyl cis-trans isomerase	4.5E-31; 5.2E-32	IPR001179; IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain; FKBP-type peptidyl-prolyl cis-trans isomerase domain
XP_001695867.2	XP_001695867.2; XP_001695972.2; XP_001696237.2	658; 662; 641	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001695896.2	XP_001695896.2; XP_042916192.1; XP_042916193.1	432; 479; 579	Pfam	PF00069; PF00069; PF00069	Protein kinase domain; Protein kinase domain; Protein kinase domain	5.6E-53; 8.7E-51; 3.1E-49	IPR000719; IPR000719; IPR000719	Protein kinase domain; Protein kinase domain; Protein kinase domain
XP_001695956.2	XP_001695956.2; XP_042916392.1; XP_042916455.1; XP_042922143.1; XP_042921389.1; XP_042916389.1; XP_042921390.1	797; 805; 796; 814; 808; 765; 753	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
XP_001695982.2	XP_001695982.2; XP_042916033.1	294; 246	Pfam	PF01738; PF01738	Dienelactone hydrolase family; Dienelactone hydrolase family	4.2E-17; 4.8E-21	IPR002925; IPR002925	Dienelactone hydrolase; Dienelactone hydrolase
XP_001696064.1	XP_001696064.1; XP_042921962.1; XP_001696125.1	259; 259; 253	Pfam	PF00504; PF00504; PF00504	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein	1.0E-40; 1.0E-40; 3.6E-41	IPR022796; IPR022796; IPR022796	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein
XP_001696074.2	XP_001696074.2; XP_042921991.1; XP_001696156.2; XP_042921990.1; XP_042922037.1; XP_001701319.1; XP_001701291.1; XP_042922035.1	119; 120; 119; 116; 114; 114; 114; 114	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
XP_001696075.1	XP_001696075.1; XP_042921985.1	252; 219	Pfam	; 	; 	; 	; 	; 
XP_001696091.2	XP_001696091.2; XP_042921827.1; XP_042921828.1	547; 522; 564	Pfam	PF10250; ; 	GDP-fucose protein O-fucosyltransferase; ; 	2.2E-10; ; 	IPR019378; ; 	GDP-fucose protein O-fucosyltransferase; ; 
XP_001696116.2	XP_001696116.2; XP_042928786.1	344; 250	Pfam	PF02686, PF01588; PF01588	Glu-tRNAGln amidotransferase C subunit, Putative tRNA binding domain; Putative tRNA binding domain	5.5E-16, 8.0E-31; 1.5E-33	IPR003837, IPR002547; IPR002547	Glu-tRNAGln amidotransferase C subunit, tRNA-binding domain; tRNA-binding domain
XP_001696121.2	XP_001696121.2; XP_042922047.1	587; 554	Pfam	; 	; 	; 	; 	; 
XP_001696269.1	XP_001696269.1; XP_042923567.1; XP_042923570.1; XP_042923565.1; XP_001696541.2	433; 431; 432; 371; 373	Pfam	PF00069; PF00069; PF00069; PF00069; PF00069	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain	1.4E-14; 1.9E-15; 1.4E-16; 1.6E-16; 1.1E-13	IPR000719; IPR000719; IPR000719; IPR000719; IPR000719	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain
XP_001696391.2	XP_042923355.1; XP_001696391.2	121; 121	Pfam	PF13877; PF13877	Potential Monad-binding region of RPAP3; Potential Monad-binding region of RPAP3	6.7E-11; 6.7E-11	IPR025986; IPR025986	RNA-polymerase II-associated protein 3-like, C-terminal domain; RNA-polymerase II-associated protein 3-like, C-terminal domain
XP_001696473.1	XP_001696473.1; XP_042921654.1	504; 481	Pfam	PF01593; PF01593	Flavin containing amine oxidoreductase; Flavin containing amine oxidoreductase	1.5E-10; 4.8E-6	IPR002937; IPR002937	Amine oxidase; Amine oxidase
XP_001696486.2	XP_001696486.2; XP_042923674.1	161; 164	Pfam	PF01429; PF01429	Methyl-CpG binding domain; Methyl-CpG binding domain	3.4E-5; 8.9E-6	IPR001739; IPR001739	Methyl-CpG DNA binding; Methyl-CpG DNA binding
XP_001696494.2	XP_001696494.2; XP_042923647.1	487; 553	Pfam	; 	; 	; 	; 	; 
XP_001696550.2	XP_001696550.2; XP_001696557.1	433; 433	Pfam	; 	; 	; 	; 	; 
XP_001696568.1	XP_001696568.1; XP_042918323.1	463; 502	Pfam	PF03144, PF03143, PF00009; PF03144, PF00009, PF03143	Elongation factor Tu domain 2, Elongation factor Tu C-terminal domain, Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2, Elongation factor Tu GTP binding domain, Elongation factor Tu C-terminal domain	2.4E-11, 1.2E-7, 2.8E-44; 2.7E-11, 3.5E-44, 1.4E-7	IPR004161, IPR004160, IPR000795; IPR004161, IPR000795, IPR004160	Translation elongation factor EFTu-like, domain 2, Translation elongation factor EFTu/EF1A, C-terminal, Translational (tr)-type GTP-binding domain; Translation elongation factor EFTu-like, domain 2, Translational (tr)-type GTP-binding domain, Translation elongation factor EFTu/EF1A, C-terminal
XP_001696611.1	XP_001696611.1; XP_001699660.1	235; 198	Pfam	PF10417, PF00578; PF00578, PF10417	C-terminal domain of 1-Cys peroxiredoxin, AhpC/TSA family; AhpC/TSA family, C-terminal domain of 1-Cys peroxiredoxin	6.9E-12, 6.5E-42; 2.1E-36, 7.7E-13	IPR019479, IPR000866; IPR000866, IPR019479	Peroxiredoxin, C-terminal, Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant; Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant, Peroxiredoxin, C-terminal
XP_001696613.1	XP_001696613.1; XP_001702812.1	247; 259	Pfam	PF00244; PF00244	14-3-3 protein; 14-3-3 protein	7.5E-94; 1.9E-105	IPR023410; IPR023410	14-3-3 domain; 14-3-3 domain
XP_001696638.1	XP_001696638.1; XP_001699223.1	161; 166	Pfam	; 	; 	; 	; 	; 
XP_001696756.2	XP_001696756.2; XP_042919558.1	184; 279	Pfam	PF13578; PF13578	Methyltransferase domain; Methyltransferase domain	1.7E-13; 7.4E-11	-; -	-; -
XP_001696769.1	XP_001696769.1; XP_001700473.1	200; 224	Pfam	PF00076, PF00098; PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), Zinc knuckle; RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	7.4E-15, 4.7E-7; 1.9E-15	IPR000504, IPR001878; IPR000504	RNA recognition motif domain, Zinc finger, CCHC-type; RNA recognition motif domain
XP_001696788.2	XP_001696788.2; XP_001696789.1; XP_042920904.1	513; 531; 572	Pfam	PF07690; PF07690; PF07690	Major Facilitator Superfamily; Major Facilitator Superfamily; Major Facilitator Superfamily	5.5E-21; 1.1E-20; 1.5E-19	IPR011701; IPR011701; IPR011701	Major facilitator superfamily; Major facilitator superfamily; Major facilitator superfamily
XP_001696804.2	XP_001696804.2; XP_042921602.1; XP_042919999.1; XP_042919596.1; XP_042916962.1; XP_042921514.1; XP_042921404.1; XP_042921401.1; XP_001703302.2; XP_042915214.1; XP_042919938.1; XP_042921409.1; XP_042923872.1; XP_042921466.1; XP_042921403.1; XP_042916990.1; XP_042916993.1; XP_042916992.1; XP_042922449.1; XP_042916979.1; XP_042922853.1; XP_042915076.1; XP_042922962.1; XP_042922963.1; XP_042916811.1; XP_042916817.1; XP_042915084.1; XP_042923013.1; XP_042922974.1; XP_042922677.1; XP_042925012.1; XP_042919566.1; XP_042922346.1; XP_042928640.1; XP_042923186.1; XP_042917026.1; XP_042917052.1; XP_042923001.1; XP_042922970.1; XP_042922971.1; XP_042916960.1; XP_042914874.1; XP_042924742.1; XP_042923019.1; XP_042923032.1; XP_042925333.1; XP_042922922.1; XP_042917498.1; XP_042922972.1; XP_042915100.1; XP_001694334.2	1294; 1319; 1281; 1252; 1368; 1193; 1247; 1221; 1259; 1193; 1182; 1291; 1254; 1194; 1260; 1272; 1303; 1270; 1242; 1235; 1222; 1175; 1153; 1159; 1431; 1393; 1395; 1111; 1149; 1117; 1137; 1102; 1138; 1358; 1374; 1238; 1392; 1077; 1072; 1062; 1502; 1471; 1482; 1383; 1387; 1414; 1055; 1067; 992; 996; 1442	Pfam	; ; PF01753; PF01753; PF01753; PF01753; ; PF01753; PF01753; PF01753; ; ; ; PF01753; PF01753; PF01753; PF01753; PF01753; PF01753; ; PF01753; PF01753; ; ; PF01753; ; PF01753; ; ; ; PF01753; PF01753; PF01753; PF01753; PF01753; ; PF01753; ; ; ; PF01753; PF01753; PF01753; PF01753; PF01753; ; ; ; ; PF01753; 	; ; MYND finger; MYND finger; MYND finger; MYND finger; ; MYND finger; MYND finger; MYND finger; ; ; ; MYND finger; MYND finger; MYND finger; MYND finger; MYND finger; MYND finger; ; MYND finger; MYND finger; ; ; MYND finger; ; MYND finger; ; ; ; MYND finger; MYND finger; MYND finger; MYND finger; MYND finger; ; MYND finger; ; ; ; MYND finger; MYND finger; MYND finger; MYND finger; MYND finger; ; ; ; ; MYND finger; 	; ; 6.9E-6; 7.6E-5; 2.1E-5; 5.1E-5; ; 4.5E-5; 4.1E-6; 2.8E-5; ; ; ; 1.2E-6; 4.8E-5; 2.0E-6; 2.3E-6; 2.7E-6; 5.4E-6; ; 4.5E-6; 1.5E-5; ; ; 1.5E-5; ; 2.1E-5; ; ; ; 2.0E-7; 5.0E-5; 1.6E-6; 2.7E-6; 6.0E-6; ; 6.6E-6; ; ; ; 8.7E-6; 3.0E-6; 1.9E-5; 6.9E-6; 9.1E-6; ; ; ; ; 1.4E-5; 	; ; IPR002893; IPR002893; IPR002893; IPR002893; ; IPR002893; IPR002893; IPR002893; ; ; ; IPR002893; IPR002893; IPR002893; IPR002893; IPR002893; IPR002893; ; IPR002893; IPR002893; ; ; IPR002893; ; IPR002893; ; ; ; IPR002893; IPR002893; IPR002893; IPR002893; IPR002893; ; IPR002893; ; ; ; IPR002893; IPR002893; IPR002893; IPR002893; IPR002893; ; ; ; ; IPR002893; 	; ; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; ; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; ; ; ; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; ; Zinc finger, MYND-type; Zinc finger, MYND-type; ; ; Zinc finger, MYND-type; ; Zinc finger, MYND-type; ; ; ; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; ; Zinc finger, MYND-type; ; ; ; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; ; ; ; ; Zinc finger, MYND-type; 
XP_001696812.2	XP_001696812.2; XP_042917780.1	428; 479	Pfam	PF05686; PF05686	Glycosyl transferase family 90; Glycosyl transferase family 90	3.6E-34; 1.0E-24	IPR006598; IPR006598	Glycosyl transferase CAP10 domain; Glycosyl transferase CAP10 domain
XP_001696837.1	XP_001696837.1; XP_042927681.1; XP_042921139.1; XP_042920690.1; XP_042923293.1; XP_042927785.1; XP_042915759.1; XP_042917606.1; XP_042922903.1; XP_042928702.1; XP_042920685.1; XP_042915342.1; XP_042917288.1; XP_042914920.1; XP_042914312.1; XP_042923035.1; XP_042915233.1; XP_001699812.2; XP_042927682.1; XP_042917928.1; XP_001701002.2; XP_042919801.1; XP_042914251.1; XP_042914421.1; XP_042921547.1; XP_042923223.1; XP_042925273.1; XP_042914385.1	205; 205; 287; 163; 281; 188; 232; 132; 123; 257; 146; 107; 152; 147; 184; 265; 307; 315; 314; 337; 317; 319; 221; 76; 82; 404; 388; 457	Pfam	; ; ; ; ; ; ; ; ; ; ; ; ; PF11397; ; PF00650; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; Glycosyltransferase (GlcNAc); ; CRAL/TRIO domain; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; 1.1E-5; ; 2.8E-18; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; IPR021067; ; IPR001251; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; Glycosyltransferase, GlcNAc; ; CRAL-TRIO lipid binding domain; ; ; ; ; ; ; ; ; ; ; ; 
XP_001696876.1	XP_001696876.1; XP_001696877.2	231; 242	Pfam	; 	; 	; 	; 	; 
XP_001697222.1	XP_001697222.1; XP_042920491.1	764; 702	Pfam	PF00916, PF01740; PF01740, PF00916	Sulfate permease family, STAS domain; STAS domain, Sulfate permease family	9.6E-109, 3.9E-25; 1.5E-24, 2.3E-106	IPR011547, IPR002645; IPR002645, IPR011547	SLC26A/SulP transporter domain, STAS domain; STAS domain, SLC26A/SulP transporter domain
