XP_001689476.1	XP_001689476.1; XP_001689923.1	245; 245	Pfam	; 	; 	; 	; 	; 
XP_001693997.1	XP_001694072.1; XP_001693997.1	443; 443	Pfam	PF00091, PF03953; PF00091, PF03953	Tubulin/FtsZ family, GTPase domain, Tubulin C-terminal domain; Tubulin/FtsZ family, GTPase domain, Tubulin C-terminal domain	2.3E-68, 2.0E-39; 2.3E-68, 2.0E-39	IPR003008, IPR018316; IPR003008, IPR018316	Tubulin/FtsZ, GTPase domain, Tubulin/FtsZ, 2-layer sandwich domain; Tubulin/FtsZ, GTPase domain, Tubulin/FtsZ, 2-layer sandwich domain
XP_001694280.2	XP_001694280.2; XP_042924234.1	283; 284	Pfam	; 	; 	; 	; 	; 
XP_001694381.1	XP_042914056.1; XP_001694381.1	105; 105	Pfam	PF03259; PF03259	Roadblock/LC7 domain; Roadblock/LC7 domain	4.5E-29; 4.5E-29	IPR004942; IPR004942	Roadblock/LAMTOR2 domain; Roadblock/LAMTOR2 domain
XP_001694424.2	XP_001694424.2; XP_001694529.2	477; 476	Pfam	; 	; 	; 	; 	; 
XP_001694454.1	XP_001694454.1; XP_001694571.1; XP_001694756.1; XP_001694671.1	646; 644; 654; 649	Pfam	PF03063; PF03063; PF03063; PF03063	Prismane/CO dehydrogenase family; Prismane/CO dehydrogenase family; Prismane/CO dehydrogenase family; Prismane/CO dehydrogenase family	8.9E-146; 2.9E-146; 4.4E-145; 2.3E-145	IPR004137; IPR004137; IPR004137; IPR004137	Hydroxylamine reductase/Ni-containing CO dehydrogenase; Hydroxylamine reductase/Ni-containing CO dehydrogenase; Hydroxylamine reductase/Ni-containing CO dehydrogenase; Hydroxylamine reductase/Ni-containing CO dehydrogenase
XP_001694722.2	XP_001694722.2; XP_001694723.1	432; 432	Pfam	PF00903; PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily; Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	3.3E-5; 4.1E-5	IPR004360; IPR004360	Glyoxalase/fosfomycin resistance/dioxygenase domain; Glyoxalase/fosfomycin resistance/dioxygenase domain
XP_001694830.2	XP_001694830.2; XP_042917271.1	642; 652	Pfam	; 	; 	; 	; 	; 
XP_001694872.1	XP_001694872.1; XP_042927745.1	624; 628	Pfam	PF01384; PF01384	Phosphate transporter family; Phosphate transporter family	2.1E-117; 2.6E-117	IPR001204; IPR001204	Phosphate transporter; Phosphate transporter
XP_001695010.2	XP_001695010.2; XP_042926757.1	2526; 2520	Pfam	PF00211; PF00211	Adenylate and Guanylate cyclase catalytic domain; Adenylate and Guanylate cyclase catalytic domain	2.1E-54; 4.8E-54	IPR001054; IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase; Adenylyl cyclase class-3/4/guanylyl cyclase
XP_001695027.2	XP_001695027.2; XP_001695028.1	264; 255	Pfam	; 	; 	; 	; 	; 
XP_001695867.2	XP_001695867.2; XP_001695972.2	658; 662	Pfam	; 	; 	; 	; 	; 
XP_001696064.1	XP_001696064.1; XP_042921962.1; XP_001696125.1	259; 259; 253	Pfam	PF00504; PF00504; PF00504	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein	1.0E-40; 1.0E-40; 3.6E-41	IPR022796; IPR022796; IPR022796	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein
XP_001696074.2	XP_001696074.2; XP_042921991.1; XP_001696156.2; XP_042921990.1; XP_042922037.1; XP_001701319.1; XP_042922035.1; XP_001701291.1	119; 120; 119; 116; 114; 114; 114; 114	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
XP_001696269.1	XP_001696269.1; XP_042923567.1; XP_042923570.1	433; 431; 432	Pfam	PF00069; PF00069; PF00069	Protein kinase domain; Protein kinase domain; Protein kinase domain	1.4E-14; 1.9E-15; 1.4E-16	IPR000719; IPR000719; IPR000719	Protein kinase domain; Protein kinase domain; Protein kinase domain
XP_001696391.2	XP_042923355.1; XP_001696391.2	121; 121	Pfam	PF13877; PF13877	Potential Monad-binding region of RPAP3; Potential Monad-binding region of RPAP3	6.7E-11; 6.7E-11	IPR025986; IPR025986	RNA-polymerase II-associated protein 3-like, C-terminal domain; RNA-polymerase II-associated protein 3-like, C-terminal domain
XP_001696486.2	XP_001696486.2; XP_042923674.1	161; 164	Pfam	PF01429; PF01429	Methyl-CpG binding domain; Methyl-CpG binding domain	3.4E-5; 8.9E-6	IPR001739; IPR001739	Methyl-CpG DNA binding; Methyl-CpG DNA binding
XP_001696541.2	XP_001696541.2; XP_042923565.1	373; 371	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	1.1E-13; 1.6E-16	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
XP_001696550.2	XP_001696550.2; XP_001696557.1	433; 433	Pfam	; 	; 	; 	; 	; 
XP_001696638.1	XP_001696638.1; XP_001699223.1	161; 166	Pfam	; 	; 	; 	; 	; 
XP_001696837.1	XP_001696837.1; XP_042927681.1	205; 205	Pfam	; 	; 	; 	; 	; 
XP_001697323.2	XP_001697323.2; XP_042920464.1; XP_042915648.1	167; 162; 156	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001697688.2	XP_001697688.2; XP_001702292.1; XP_042921765.1	112; 112; 119	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001697729.1	XP_001697729.1; XP_001697793.1	253; 255	Pfam	; 	; 	; 	; 	; 
XP_001697835.2	XP_001697835.2; XP_042915559.1	561; 562	Pfam	PF09118, PF07250; PF07250, PF09118	Domain of unknown function (DUF1929), Glyoxal oxidase N-terminus; Glyoxal oxidase N-terminus, Domain of unknown function (DUF1929)	1.6E-19, 4.6E-11; 2.2E-11, 1.6E-19	IPR015202, IPR009880; IPR009880, IPR015202	Galactose oxidase-like, Early set domain, Glyoxal oxidase, N-terminal; Glyoxal oxidase, N-terminal, Galactose oxidase-like, Early set domain
XP_001698004.1	XP_001698004.1; XP_001703656.1	478; 477	Pfam	PF00984, PF03720, PF03721; PF03721, PF03720, PF00984	UDP-glucose/GDP-mannose dehydrogenase family, central domain, UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain, UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain; UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain, UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain, UDP-glucose/GDP-mannose dehydrogenase family, central domain	2.6E-31, 3.7E-33, 1.3E-64; 2.3E-64, 1.7E-32, 3.2E-31	IPR014026, IPR014027, IPR001732; IPR001732, IPR014027, IPR014026	UDP-glucose/GDP-mannose dehydrogenase, dimerisation, UDP-glucose/GDP-mannose dehydrogenase, C-terminal, UDP-glucose/GDP-mannose dehydrogenase, N-terminal; UDP-glucose/GDP-mannose dehydrogenase, N-terminal, UDP-glucose/GDP-mannose dehydrogenase, C-terminal, UDP-glucose/GDP-mannose dehydrogenase, dimerisation
XP_001698006.1	XP_001698006.1; XP_001702619.2	72; 72	Pfam	; 	; 	; 	; 	; 
XP_001698068.2	XP_001698068.2; XP_042923841.1	209; 200	Pfam	; 	; 	; 	; 	; 
XP_001698234.1	XP_001698234.1; XP_042915450.1	234; 237	Pfam	PF02536; PF00133, PF02536	mTERF; tRNA synthetases class I (I, L, M and V), mTERF	1.7E-5; 5.3E-32, 1.5E-5	IPR003690; IPR002300, IPR003690	Transcription termination factor, mitochondrial/chloroplastic; Aminoacyl-tRNA synthetase, class Ia, Transcription termination factor, mitochondrial/chloroplastic
XP_001698330.1	XP_001698330.1; XP_042920368.1; XP_042920364.1	148; 148; 140	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001698336.2	XP_001698336.2; XP_042924403.1	135; 127	Pfam	; 	; 	; 	; 	; 
XP_001698551.1	XP_001698551.1; XP_001698552.1	201; 201	Pfam	PF03358; PF03358	NADPH-dependent FMN reductase; NADPH-dependent FMN reductase	9.5E-16; 1.0E-15	IPR005025; IPR005025	NADPH-dependent FMN reductase-like; NADPH-dependent FMN reductase-like
XP_001698685.2	XP_042925086.1; XP_001698685.2	87; 87	Pfam	; 	; 	; 	; 	; 
XP_001698778.1	XP_001698778.1; XP_001698829.1; XP_001698831.1; XP_001698776.1	219; 225; 217; 216	Pfam	PF00168; PF00168; PF00168; PF00168	C2 domain; C2 domain; C2 domain; C2 domain	6.9E-20; 1.8E-19; 3.1E-19; 3.1E-19	IPR000008; IPR000008; IPR000008; IPR000008	C2 domain; C2 domain; C2 domain; C2 domain
XP_001699242.1	XP_001699242.1; XP_042915762.1	162; 171	Pfam	PF01248; PF00867	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family; XPG I-region	8.5E-25; 1.7E-16	IPR004038; IPR006086	Ribosomal protein L7Ae/L30e/S12e/Gadd45; XPG-I domain
XP_001699342.2	XP_001699342.2; XP_042923676.1	142; 151	Pfam	; 	; 	; 	; 	; 
XP_001699649.2	XP_001699649.2; XP_042927600.1; XP_042927599.1	271; 267; 265	Pfam	PF01987; PF01987; PF01987	Mitochondrial biogenesis AIM24; Mitochondrial biogenesis AIM24; Mitochondrial biogenesis AIM24	1.1E-49; 1.5E-49; 4.0E-48	IPR002838; IPR002838; IPR002838	Mitochondrial biogenesis protein AIM24; Mitochondrial biogenesis protein AIM24; Mitochondrial biogenesis protein AIM24
XP_001699812.2	XP_001699812.2; XP_042927682.1; XP_042915233.1; XP_042919801.1; XP_001701002.2	315; 314; 307; 319; 317	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_001700022.2	XP_001700022.2; XP_001699735.1	288; 278	Pfam	PF01988; PF01988	VIT family; VIT family	8.7E-56; 5.9E-55	IPR008217; IPR008217	Ccc1 family; Ccc1 family
XP_001700030.1	XP_001700030.1; XP_001700031.1	269; 270	Pfam	PF05739; PF05739	SNARE domain; SNARE domain	1.9E-9; 2.5E-7	IPR000727; IPR000727	Target SNARE coiled-coil homology domain; Target SNARE coiled-coil homology domain
XP_001700457.1	XP_001700457.1; XP_042919342.1; XP_042919343.1	673; 666; 666	Pfam	PF00069; PF00069; PF00069	Protein kinase domain; Protein kinase domain; Protein kinase domain	4.4E-22; 1.9E-23; 1.9E-23	IPR000719; IPR000719; IPR000719	Protein kinase domain; Protein kinase domain; Protein kinase domain
XP_001700531.1	XP_001700531.1; XP_001700555.1; XP_042917939.1	139; 139; 142	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001700663.1	XP_042924756.1; XP_001700663.1	210; 210	Pfam	; 	; 	; 	; 	; 
XP_001700911.1	XP_001700911.1; XP_042924687.1	217; 217	Pfam	; 	; 	; 	; 	; 
XP_001701139.2	XP_001701139.2; XP_042925073.1; XP_042925065.1	64; 73; 62	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001701505.2	XP_001701505.2; XP_042914896.1; XP_042914894.1	154; 154; 157	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_001701720.2	XP_001701720.2; XP_042926936.1	376; 373	Pfam	PF13640; PF13640	2OG-Fe(II) oxygenase superfamily; 2OG-Fe(II) oxygenase superfamily	3.2E-17; 1.4E-16	IPR044862; IPR044862	Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain; Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain
XP_001702109.1	XP_001702109.1; XP_042928089.1	229; 227	Pfam	PF01965; PF01965	DJ-1/PfpI family; DJ-1/PfpI family	1.4E-11; 1.0E-12	IPR002818; IPR002818	DJ-1/PfpI; DJ-1/PfpI
XP_001702308.2	XP_001702308.2; XP_042914420.1	672; 670	Pfam	PF00474; PF00474	Sodium:solute symporter family; Sodium:solute symporter family	1.4E-16; 9.1E-17	IPR001734; IPR001734	Sodium/solute symporter; Sodium/solute symporter
XP_001702330.2	XP_042914135.1; XP_042914153.1; XP_001702330.2; XP_042922104.1; XP_042918800.1; XP_042920714.1; XP_042925081.1; XP_042920270.1	71; 71; 71; 71; 71; 71; 69; 69	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
XP_001702361.1	XP_001702361.1; XP_042918338.1; XP_042918337.1	363; 369; 363	Pfam	PF01370; PF01370; PF01370	NAD dependent epimerase/dehydratase family; NAD dependent epimerase/dehydratase family; NAD dependent epimerase/dehydratase family	5.0E-24; 9.3E-23; 2.0E-24	IPR001509; IPR001509; IPR001509	NAD-dependent epimerase/dehydratase; NAD-dependent epimerase/dehydratase; NAD-dependent epimerase/dehydratase
XP_001702409.1	XP_001702409.1; XP_042927675.1	185; 185	Pfam	PF00101; PF00101	Ribulose bisphosphate carboxylase, small chain; Ribulose bisphosphate carboxylase, small chain	6.5E-42; 9.6E-42	IPR000894; IPR000894	Ribulose bisphosphate carboxylase small subunit, domain; Ribulose bisphosphate carboxylase small subunit, domain
XP_001702481.2	XP_001702660.1; XP_001702481.2; XP_042920217.1	641; 641; 632	Pfam	PF00860; PF00860; PF00860	Permease family; Permease family; Permease family	1.9E-41; 1.9E-41; 5.0E-37	IPR006043; IPR006043; IPR006043	Nucleobase cation symporter 2 family; Nucleobase cation symporter 2 family; Nucleobase cation symporter 2 family
XP_001702863.1	XP_001702863.1; XP_001702864.1	652; 652	Pfam	PF01384; PF01384	Phosphate transporter family; Phosphate transporter family	6.5E-101; 9.8E-101	IPR001204; IPR001204	Phosphate transporter; Phosphate transporter
XP_001703779.1	XP_001703779.1; XP_001703789.1	187; 183	Pfam	PF12906; PF12906	RING-variant domain; RING-variant domain	4.5E-9; 4.4E-9	IPR011016; IPR011016	Zinc finger, RING-CH-type; Zinc finger, RING-CH-type
XP_042914014.1	XP_042914101.1; XP_042914014.1	134; 133	Pfam	; 	; 	; 	; 	; 
XP_042914044.1	XP_042914044.1; XP_042918558.1	96; 105	Pfam	; 	; 	; 	; 	; 
XP_042914049.1	XP_042914049.1; XP_042928710.1	269; 269	Pfam	; 	; 	; 	; 	; 
XP_042914059.1	XP_042914059.1; XP_042917767.1; XP_042916579.1; XP_042922073.1; XP_042925077.1; XP_042920261.1	109; 109; 102; 102; 102; 102	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_042914067.1	XP_042914067.1; XP_042926434.1	1337; 1336	Pfam	PF03372, PF00078; 	Endonuclease/Exonuclease/phosphatase family, Reverse transcriptase (RNA-dependent DNA polymerase); 	2.5E-7, 3.0E-30; 	IPR005135, IPR000477; 	Endonuclease/exonuclease/phosphatase, Reverse transcriptase domain; 
XP_042914068.1	XP_042914068.1; XP_042924410.1	242; 243	Pfam	; 	; 	; 	; 	; 
XP_042914072.1	XP_042914072.1; XP_042923918.1; XP_042915149.1	100; 101; 104	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914073.1	XP_042914073.1; XP_042927948.1	55; 63	Pfam	; 	; 	; 	; 	; 
XP_042914077.1	XP_042914077.1; XP_042920715.1; XP_042925082.1; XP_042914973.1	61; 61; 61; 67	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914078.1	XP_042914078.1; XP_042921364.1	2961; 2961	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	5.9E-31; 6.0E-31	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
XP_042914079.1	XP_042914079.1; XP_042921365.1; XP_042924515.1	1188; 1194; 1187	Pfam	PF00078; ; 	Reverse transcriptase (RNA-dependent DNA polymerase); ; 	3.9E-31; ; 	IPR000477; ; 	Reverse transcriptase domain; ; 
XP_042914084.1	XP_042914084.1; XP_042915724.1	993; 990	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	1.4E-30; 8.0E-26	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
XP_042914086.1	XP_042914086.1; XP_042923901.1	678; 674	Pfam	; PF00078	; Reverse transcriptase (RNA-dependent DNA polymerase)	; 2.2E-31	; IPR000477	; Reverse transcriptase domain
XP_042914089.1	XP_042914089.1; XP_042925079.1	916; 911	Pfam	PF03372, PF00078; PF00078	Endonuclease/Exonuclease/phosphatase family, Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	7.5E-6, 3.0E-31; 2.2E-24	IPR005135, IPR000477; IPR000477	Endonuclease/exonuclease/phosphatase, Reverse transcriptase domain; Reverse transcriptase domain
XP_042914104.1	XP_042914104.1; XP_042915722.1	131; 131	Pfam	; 	; 	; 	; 	; 
XP_042914107.1	XP_042914107.1; XP_042925056.1	211; 212	Pfam	; 	; 	; 	; 	; 
XP_042914114.1	XP_042914114.1; XP_042921152.1; XP_042914962.1; XP_042923530.1; XP_042914435.1	124; 132; 118; 123; 115	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042914143.1	XP_042914143.1; XP_042922102.1; XP_042922076.1	57; 57; 57	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914160.1	XP_042914160.1; XP_042922083.1	144; 151	Pfam	; 	; 	; 	; 	; 
XP_042914161.1	XP_042914161.1; XP_042914549.1; XP_042917768.1; XP_042927930.1; XP_042922074.1; XP_042914167.1; XP_042916576.1; XP_042914037.1; XP_042921361.1	62; 71; 71; 62; 62; 71; 71; 58; 59	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
XP_042914168.1	XP_042914168.1; XP_042916575.1; XP_042914974.1; XP_042925071.1; XP_042927935.1	721; 721; 721; 721; 714	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042914175.1	XP_042914175.1; XP_042924863.1	153; 161	Pfam	; 	; 	; 	; 	; 
XP_042914180.1	XP_042914180.1; XP_042925067.1	386; 393	Pfam	; 	; 	; 	; 	; 
XP_042914194.1	XP_042914194.1; XP_042924800.1; XP_042915144.1	810; 814; 813	Pfam	PF00078; ; 	Reverse transcriptase (RNA-dependent DNA polymerase); ; 	7.9E-32; ; 	IPR000477; ; 	Reverse transcriptase domain; ; 
XP_042914195.1	XP_042914195.1; XP_042914203.1	1417; 1416	Pfam	PF00078; PF03372	Reverse transcriptase (RNA-dependent DNA polymerase); Endonuclease/Exonuclease/phosphatase family	2.1E-31; 2.5E-6	IPR000477; IPR005135	Reverse transcriptase domain; Endonuclease/exonuclease/phosphatase
XP_042914200.1	XP_042914200.1; XP_042915719.1	200; 196	Pfam	; 	; 	; 	; 	; 
XP_042914201.1	XP_042914201.1; XP_042926441.1	417; 422	Pfam	; 	; 	; 	; 	; 
XP_042914202.1	XP_042914202.1; XP_042918808.1	405; 406	Pfam	; 	; 	; 	; 	; 
XP_042914214.1	XP_042914214.1; XP_042916490.1	1179; 1180	Pfam	PF08373; 	RAP domain; 	8.4E-8; 	IPR013584; 	RAP domain; 
XP_042914312.1	XP_042914312.1; XP_042927785.1	184; 188	Pfam	; 	; 	; 	; 	; 
XP_042914313.1	XP_042914313.1; XP_042921731.1	602; 602	Pfam	; 	; 	; 	; 	; 
XP_042914366.1	XP_042914366.1; XP_042914367.1; XP_042925641.1	604; 611; 604	Pfam	PF00651; PF00651; PF00651	BTB/POZ domain; BTB/POZ domain; BTB/POZ domain	3.9E-18; 8.2E-18; 2.2E-17	IPR000210; IPR000210; IPR000210	BTB/POZ domain; BTB/POZ domain; BTB/POZ domain
XP_042914380.1	XP_042914380.1; XP_042925274.1; XP_042917162.1	439; 439; 439	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914389.1	XP_042914389.1; XP_042925324.1; XP_042914654.1; XP_042921430.1	622; 622; 622; 622	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914391.1	XP_042914391.1; XP_042925155.1; XP_042925060.1	670; 670; 670	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914392.1	XP_042925327.1; XP_042925156.1; XP_042921431.1; XP_042914392.1; XP_042926418.1; XP_042916882.1; XP_042925059.1; XP_042927934.1; XP_042922097.1; XP_042916544.1	442; 442; 442; 442; 442; 438; 443; 443; 438; 430	Pfam	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 
XP_042914407.1	XP_042914407.1; XP_042914409.1; XP_042916547.1	55; 60; 60	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914412.1	XP_042914412.1; XP_042915310.1	77; 77	Pfam	; 	; 	; 	; 	; 
XP_042914491.1	XP_042914491.1; XP_042927957.1; XP_042923921.1	63; 63; 63	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914589.1	XP_042914589.1; XP_042914595.1; XP_042914590.1; XP_042924986.1	1266; 1262; 1264; 1261	Pfam	PF02705; PF02705; PF02705; PF02705	K+ potassium transporter; K+ potassium transporter; K+ potassium transporter; K+ potassium transporter	2.2E-161; 2.2E-160; 6.4E-162; 2.1E-161	IPR003855; IPR003855; IPR003855; IPR003855	Potassium transporter; Potassium transporter; Potassium transporter; Potassium transporter
XP_042914619.1	XP_042914619.1; XP_042914621.1	512; 521	Pfam	PF11976, PF03171; PF11976, PF03171	Ubiquitin-2 like Rad60 SUMO-like, 2OG-Fe(II) oxygenase superfamily; Ubiquitin-2 like Rad60 SUMO-like, 2OG-Fe(II) oxygenase superfamily	5.1E-14, 8.3E-8; 3.4E-12, 2.3E-7	IPR022617, IPR044861; IPR022617, IPR044861	Rad60/SUMO-like domain, Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain; Rad60/SUMO-like domain, Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain
XP_042914652.1	XP_042918849.1; XP_042914652.1; XP_042917769.1; XP_042924562.1	194; 194; 194; 195	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914653.1	XP_042914653.1; XP_042917770.1; XP_042924561.1	203; 203; 203	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914698.1	XP_042914698.1; XP_042924310.1	128; 128	Pfam	; 	; 	; 	; 	; 
XP_042914773.1	XP_042914773.1; XP_042926064.1	89; 93	Pfam	; 	; 	; 	; 	; 
XP_042914813.1	XP_042914813.1; XP_042920236.1	1761; 1761	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	6.1E-24; 6.1E-24	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
XP_042914857.1	XP_042914857.1; XP_042923270.1; XP_042924092.1; XP_042927321.1; XP_042927516.1; XP_042914954.1; XP_042925723.1; XP_042926096.1; XP_042918943.1; XP_042928439.1; XP_042928977.1; XP_042919046.1; XP_042920249.1; XP_042919807.1; XP_042920674.1; XP_042917392.1; XP_042914282.1; XP_042919796.1; XP_042918760.1; XP_042919802.1; XP_042915126.1; XP_042920718.1; XP_042928014.1; XP_042917199.1; XP_042922816.1; XP_042920196.1; XP_042927664.1; XP_042914965.1; XP_042918852.1; XP_042925791.1; XP_042924343.1; XP_042925599.1; XP_042921975.1; XP_042925358.1; XP_042918718.1; XP_042917560.1; XP_042917574.1; XP_042920629.1; XP_042924312.1; XP_042918317.1; XP_042916200.1; XP_042922014.1; XP_042924348.1; XP_042922392.1; XP_042922393.1	76; 74; 69; 69; 75; 74; 68; 79; 83; 70; 79; 60; 73; 86; 85; 84; 86; 56; 58; 72; 90; 93; 85; 57; 59; 58; 100; 100; 103; 95; 86; 66; 107; 88; 90; 115; 86; 88; 88; 115; 120; 129; 118; 113; 109	Pfam	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
XP_042914883.1	XP_042914883.1; XP_042920799.1; XP_042923404.1; XP_042918019.1	1044; 1044; 1044; 1044	Pfam	PF14291; PF14291; PF14291; PF14291	Domain of unknown function (DUF4371); Domain of unknown function (DUF4371); Domain of unknown function (DUF4371); Domain of unknown function (DUF4371)	7.4E-10; 7.4E-10; 7.4E-10; 7.4E-10	IPR025398; IPR025398; IPR025398; IPR025398	Domain of unknown function DUF4371; Domain of unknown function DUF4371; Domain of unknown function DUF4371; Domain of unknown function DUF4371
XP_042914919.1	XP_042914919.1; XP_042927919.1; XP_042918821.1; XP_042915152.1	77; 86; 87; 94	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914920.1	XP_042914920.1; XP_042920685.1	147; 146	Pfam	PF11397; 	Glycosyltransferase (GlcNAc); 	1.1E-5; 	IPR021067; 	Glycosyltransferase, GlcNAc; 
XP_042914950.1	XP_042914950.1; XP_042926749.1; XP_042920883.1; XP_042917974.1; XP_042928672.1	67; 58; 75; 67; 67	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042915138.1	XP_042923010.1; XP_042915138.1; XP_042928067.1; XP_042915626.1; XP_042924150.1; XP_042923373.1; XP_042916589.1; XP_042917624.1; XP_042922248.1	104; 104; 104; 104; 104; 104; 104; 104; 104	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
XP_042915204.1	XP_042915204.1; XP_042919352.1	131; 138	Pfam	; 	; 	; 	; 	; 
XP_042915252.1	XP_042915252.1; XP_042926610.1	1077; 1079	Pfam	; 	; 	; 	; 	; 
XP_042915437.1	XP_042918683.1; XP_042915437.1	887; 887	Pfam	; 	; 	; 	; 	; 
XP_042915499.1	XP_042918954.1; XP_042915499.1	278; 278	Pfam	PF07714; PF07714	Protein tyrosine and serine/threonine kinase; Protein tyrosine and serine/threonine kinase	1.1E-8; 1.1E-8	IPR001245; IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain; Serine-threonine/tyrosine-protein kinase, catalytic domain
XP_042915545.1	XP_042915545.1; XP_042918621.1	129; 131	Pfam	PF07282; PF07282	Putative transposase DNA-binding domain; Putative transposase DNA-binding domain	2.5E-9; 9.7E-9	IPR010095; IPR010095	Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal
XP_042915621.1	XP_042916125.1; XP_042915621.1	55; 55	Pfam	; 	; 	; 	; 	; 
XP_042915622.1	XP_042915622.1; XP_042916783.1	97; 92	Pfam	; 	; 	; 	; 	; 
